protein1,protein2,sim
Q9UKI3,P29016,0.3333333333333333
A0A1B0GX31,P29016,0.375
Q8WVV5,P29016,0.1875
P40198,P29016,0.25
Q6YHK3,P29016,0.05555555555555555
P10966,P29016,0.3
Q9C0C4,P29016,0.21428571428571427
Q96PQ1,P29016,0.3
W5XKT8,P29016,0.375
Q8WVN6,P29016,0.125
Q5TFQ8,P29016,0.4444444444444444
A0A589,P29016,0.375
Q6IA17,P29016,0.3
A0A087WV53,P29016,0.2727272727272727
O43278,P29016,0.0625
A0JD32,P29016,0.375
A0A0B4J264,P29016,0.375
A0A0B4J249,P29016,0.375
A0A0A6YYJ7,P29016,0.375
Q6UXZ0,P29016,0.3
Q96PF1,P29016,0.0625
Q6ZTA4,P29016,0.05
A0A075B6N2,P29016,0.375
P01850,P29016,0.5714285714285714
P01848,P29016,0.25
A0A1B0GX49,P29016,0.375
A0A087WT02,P29016,0.375
A0A0B4J263,P29016,0.375
P35916,P29016,0.15789473684210525
Q9BS86,P29016,0.375
Q08ET2,P29016,0.25
Q9UIB8,P29016,0.375
P04437,P29016,0.375
O95292,P29016,0.09090909090909091
P0DPA2,P29016,0.3
Q96DU3,P29016,0.3333333333333333
Q92854,P29016,0.1875
P13726,P29016,0.08333333333333333
A0A0A0MS02,P29016,0.375
Q9C040,P29016,0.05263157894736842
A0A0K0K1A5,P29016,0.375
A0A075B6U4,P29016,0.375
A0A0B4J1U6,P29016,0.375
Q13214,P29016,0.21428571428571427
O15041,P29016,0.21428571428571427
O00241,P29016,0.4444444444444444
Q92752,P29016,0.06666666666666667
Q9NZC2,P29016,0.25
P0DTU3,P29016,0.3
A0A5B7,P29016,0.375
A0A0K0K1C4,P29016,0.375
Q96IQ7,P29016,0.2727272727272727
O43699,P29016,0.23076923076923078
P01733,P29016,0.375
A0A0B4J266,P29016,0.375
A0A0A0MS04,P29016,0.25
Q86VR7,P29016,0.3333333333333333
Q86XK7,P29016,0.25
Q8TAG5,P29016,0.3333333333333333
O95025,P29016,0.21428571428571427
Q8N3G9,P29016,0.1111111111111111
P0DTU4,P29016,0.4444444444444444
A0A5A6,P29016,0.25
A0A087X0K7,P29016,0.375
A0A1B0GXF2,P29016,0.375
A0A0B4J265,P29016,0.375
Q8TER0,P29016,0.058823529411764705
B6A8C7,P29016,0.375
Q96H15,P29016,0.3333333333333333
O75962,P29016,0.125
A0A0B4J234,P29016,0.375
A0A0B4J244,P29016,0.375
A0A0K0K1A3,P29016,0.375
A0A0B4J268,P29016,0.375
Q9H7M9,P29016,0.3
A8MXK1,P29016,0.25
Q6X784,P29016,0.25
Q96PQ0,P29016,0.07142857142857142
Q02763,P29016,0.17647058823529413
A0A075B6X5,P29016,0.375
A0A087WV62,P29016,0.375
A0A0A6YYG2,P29016,0.375
A0A0A6YYD4,P29016,0.375
Q8IZJ1,P29016,0.16666666666666666
P35968,P29016,0.15
A0A0B4J238,P29016,0.375
A0A577,P29016,0.375
P0DPF4,P29016,0.375
Q9NTN9,P29016,0.21428571428571427
Q9NYZ4,P29016,0.3
Q9H8W5,P29016,0.06666666666666667
A0A087WSZ9,P29016,0.375
A0A1B0GX95,P29016,0.375
Q96N03,P29016,0.3
Q9UPX0,P29016,0.25
O75445,P29016,0.0625
Q8N0Z9,P29016,0.2727272727272727
Q8N2E2,P29016,0.1111111111111111
A0A0A6YYK7,P29016,0.375
Q9BZM4,P29016,0.42857142857142855
Q8IZT6,P29016,0.07142857142857142
A8MVZ5,P29016,0.375
Q6ZP82,P29016,0.42857142857142855
P40199,P29016,0.3
P01730,P29016,0.2
P28067,P29016,0.5
P54753,P29016,0.041666666666666664
P01732,P29016,0.3
Q5ZPR3,P29016,0.4
Q15762,P29016,0.2727272727272727
P0C0L4,P29016,0.041666666666666664
Q8TD84,P29016,0.21428571428571427
P54764,P29016,0.041666666666666664
P55899,P29016,0.875
Q6DN72,P29016,0.3333333333333333
Q2WEN9,P29016,0.3
P11912,P29016,0.25
Q9P232,P29016,0.25
O94983,P29016,0.07692307692307693
Q4ZHG4,P29016,0.1111111111111111
Q6UXE8,P29016,0.2
A8MTB9,P29016,0.3333333333333333
Q14002,P29016,0.3333333333333333
P79483,P29016,0.5
A0A0K2S4Q6,P29016,0.3333333333333333
P40259,P29016,0.2727272727272727
O15197,P29016,0.047619047619047616
Q13740,P29016,0.25
Q12860,P29016,0.23076923076923078
P01024,P29016,0.038461538461538464
Q9P218,P29016,0.07142857142857142
P43146,P29016,0.21428571428571427
Q7Z6A9,P29016,0.3
P31997,P29016,0.3
P54756,P29016,0.041666666666666664
P29322,P29016,0.043478260869565216
P15391,P29016,0.3333333333333333
P26992,P29016,0.25
Q9H4W6,P29016,0.0625
O95727,P29016,0.3
Q4KMG0,P29016,0.23076923076923078
Q6UXG3,P29016,0.3333333333333333
O94779,P29016,0.23076923076923078
P01023,P29016,0.05
Q96RL6,P29016,0.25
P40200,P29016,0.3333333333333333
A0A0B4J237,P29016,0.375
A0A597,P29016,0.375
P04435,P29016,0.375
P21980,P29016,0.0625
B7Z8K6,P29016,0.42857142857142855
P49221,P29016,0.0625
A0A075B6T6,P29016,0.375
P01737,P29016,0.375
A0A5A2,P29016,0.375
P30530,P29016,0.1875
A0A0B4J274,P29016,0.375
A0A087WT01,P29016,0.375
A0A5B6,P29016,0.375
A0A576,P29016,0.375
A0A075B6T7,P29016,0.375
A0A0K0K1E9,P29016,0.375
P12018,P29016,0.3333333333333333
P25311,P29016,0.7777777777777778
Q9P1W8,P29016,0.4444444444444444
Q99603,P29016,0.375
A0A075B6R0,P29016,0.375
A0A0K0K1G6,P29016,0.375
A0A075B6N4,P29016,0.375
P0DPF7,P29016,0.375
Q9BZM6,P29016,0.42857142857142855
Q06330,P29016,0.06666666666666667
Q3KPI0,P29016,0.2727272727272727
Q08722,P29016,0.3
Q02388,P29016,0.06666666666666667
P78310,P29016,0.2727272727272727
P61769,P29016,0.4444444444444444
Q9UQ52,P29016,0.21428571428571427
P16410,P29016,0.18181818181818182
Q96KV6,P29016,0.1875
Q8N3J6,P29016,0.25
Q9UIR0,P29016,0.4444444444444444
O95971,P29016,0.25
P20036,P29016,0.5
Q8IWK6,P29016,0.16666666666666666
Q6UY09,P29016,0.3333333333333333
P07766,P29016,0.2
Q02246,P29016,0.21428571428571427
A6NJW9,P29016,0.3
Q6ZMU1,P29016,0.1
P20273,P29016,0.3
Q9UGN4,P29016,0.3333333333333333
Q9H6B4,P29016,0.2727272727272727
Q8IWV2,P29016,0.23076923076923078
Q9BQW3,P29016,0.0625
P42081,P29016,0.3
Q6UXZ3,P29016,0.3333333333333333
Q08708,P29016,0.3333333333333333
Q05707,P29016,0.07142857142857142
Q9P0L0,P29016,0.09090909090909091
A0A0B4J245,P29016,0.375
A0A0A0MS03,P29016,0.375
A0A0A6YYK4,P29016,0.25
A0A0A0MS05,P29016,0.25
Q6ZN44,P29016,0.17647058823529413
